Datum;Zeit;Sens1;Sens2;Sens3;Sens4;Sens5;Sens6;Sens7;Sens8;Sens9;Sens10;Sens11;Sens12;Sens13;Sens14;Sens15;Sens16;Ausg1;Drehzst_A1;Ausg2;Drehzst_A2;Ausg3;Ausg4;Ausg5;Ausg6;Drehzst_A6;Ausg7;Drehzst_A7;Ausg8;Ausg9;Ausg10;Ausg11;Ausg12;Ausg13;kW1;kWh1;kW2;kWh2
01.06.2017; 00:00:00; 24,5; 87,5; 68,0; 56,8; 27,1; 40,4; 29,7; 89,3; 88,8; 26,5; 0,0; 18,1; 34,2; 25,4; 29,1; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:02:00; 24,5; 87,5; 68,0; 56,8; 27,1; 40,2; 29,7; 89,3; 88,7; 26,5; 0,0; 18,1; 34,2; 25,4; 29,1; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:04:00; 24,4; 87,5; 68,0; 56,8; 27,1; 40,2; 29,7; 89,3; 88,7; 26,5; 0,0; 18,1; 34,2; 25,4; 29,1; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:06:00; 24,3; 87,5; 67,9; 56,7; 27,1; 40,1; 29,7; 89,3; 88,8; 26,5; 0,0; 18,1; 34,1; 25,4; 29,1; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:08:00; 24,2; 87,5; 67,9; 56,7; 27,1; 40,0; 29,6; 89,3; 88,7; 26,5; 0,0; 18,1; 34,1; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:10:00; 24,2; 87,5; 67,9; 56,7; 27,1; 39,8; 29,6; 89,3; 88,7; 26,5; 0,0; 18,0; 34,0; 25,4; 29,1; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:12:00; 24,0; 87,5; 67,8; 56,7; 27,1; 39,8; 29,6; 89,3; 88,7; 26,5; 0,0; 18,0; 34,0; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:14:00; 24,0; 87,5; 67,8; 56,6; 27,0; 39,7; 29,6; 89,3; 88,7; 26,5; 0,0; 18,0; 34,0; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:16:00; 24,0; 87,5; 67,8; 56,6; 27,0; 39,7; 29,5; 89,3; 88,7; 26,5; 0,0; 18,0; 34,0; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:18:00; 24,0; 87,5; 67,7; 56,6; 27,0; 39,5; 29,4; 89,3; 88,7; 26,5; 0,0; 18,0; 33,9; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:20:00; 23,9; 87,4; 67,7; 56,5; 27,0; 39,4; 29,4; 89,2; 88,7; 26,5; 0,0; 18,0; 33,9; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:22:00; 23,9; 87,4; 67,6; 56,6; 27,0; 39,4; 29,4; 89,3; 88,7; 26,5; 0,0; 18,0; 33,8; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:24:00; 23,8; 87,4; 67,6; 56,6; 27,0; 39,3; 29,4; 89,3; 88,6; 26,5; 0,0; 18,0; 33,9; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:26:00; 23,7; 87,4; 67,6; 56,6; 27,0; 39,2; 29,3; 89,3; 88,7; 26,5; 0,0; 18,0; 33,8; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:28:00; 23,6; 87,5; 67,6; 56,5; 27,0; 39,2; 29,3; 89,2; 88,6; 26,5; 0,0; 18,0; 33,8; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:30:00; 23,5; 87,5; 67,6; 56,5; 27,0; 39,1; 29,2; 89,2; 88,7; 26,5; 0,0; 18,0; 33,8; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:32:00; 23,5; 87,4; 67,5; 56,5; 27,0; 38,3; 29,2; 89,2; 88,7; 26,5; 0,0; 17,9; 33,7; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:34:00; 23,8; 87,5; 67,8; 56,5; 27,0; 51,0; 29,2; 89,2; 88,6; 26,5; 0,0; 17,9; 33,7; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:36:00; 24,2; 87,4; 68,0; 56,4; 27,0; 67,0; 29,2; 89,2; 88,6; 26,5; 0,0; 17,8; 33,7; 25,4; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:38:00; 24,2; 87,4; 68,1; 56,4; 27,0; 70,6; 29,2; 89,2; 88,6; 26,5; 0,0; 17,8; 33,7; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:40:00; 24,0; 87,4; 68,1; 56,4; 27,0; 71,5; 29,2; 89,2; 88,6; 26,5; 0,0; 17,7; 33,7; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:42:00; 23,8; 87,4; 68,1; 56,4; 27,0; 70,7; 29,1; 89,2; 88,6; 26,5; 0,0; 17,7; 33,6; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:44:00; 23,7; 87,4; 68,1; 56,4; 27,0; 69,5; 29,1; 89,2; 88,6; 26,5; 0,0; 17,7; 33,6; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:46:00; 23,5; 87,4; 68,0; 56,4; 27,0; 68,1; 29,1; 89,2; 88,6; 26,5; 0,0; 17,6; 33,6; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:48:00; 23,4; 87,4; 68,0; 56,4; 27,0; 66,9; 29,0; 89,2; 88,6; 26,5; 0,0; 17,6; 33,5; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:50:00; 23,4; 87,4; 68,0; 56,4; 26,9; 70,6; 29,0; 89,1; 88,5; 26,5; 0,0; 17,5; 33,5; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:52:00; 23,4; 87,4; 68,0; 56,4; 26,9; 74,6; 29,0; 89,2; 88,5; 26,5; 0,0; 17,5; 33,5; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:54:00; 23,3; 87,4; 68,0; 56,4; 26,9; 75,6; 29,0; 89,2; 88,6; 26,5; 0,0; 17,5; 33,5; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:56:00; 23,1; 87,4; 67,9; 56,4; 26,9; 75,1; 29,0; 89,2; 88,6; 26,5; 0,0; 17,5; 33,4; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 00:58:00; 23,0; 87,4; 68,0; 56,4; 27,0; 74,5; 29,0; 89,1; 88,5; 26,5; 0,0; 17,4; 33,4; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:00:00; 22,9; 87,3; 67,8; 56,4; 26,9; 73,9; 29,0; 89,2; 88,5; 26,5; 0,0; 17,4; 33,4; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:02:00; 22,8; 87,4; 67,8; 56,4; 26,9; 73,1; 28,9; 89,2; 88,5; 26,5; 0,0; 17,3; 33,4; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:04:00; 22,6; 87,3; 67,7; 56,4; 27,0; 72,6; 28,9; 89,2; 88,6; 26,5; 0,0; 17,3; 33,4; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:06:00; 22,5; 87,3; 67,7; 56,4; 26,9; 72,1; 28,9; 89,1; 88,6; 26,5; 0,0; 17,2; 33,3; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:08:00; 22,5; 87,3; 67,6; 56,4; 26,9; 71,6; 28,9; 89,1; 88,6; 26,5; 0,0; 17,2; 33,3; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:10:00; 22,5; 87,3; 67,6; 56,5; 26,9; 71,1; 28,8; 89,1; 88,6; 26,5; 0,0; 17,2; 33,3; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:12:00; 22,4; 87,3; 67,6; 56,5; 27,0; 70,3; 28,9; 89,1; 88,6; 26,5; 0,0; 17,2; 33,3; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:14:00; 22,4; 87,3; 67,6; 56,5; 26,9; 69,2; 28,9; 89,1; 88,5; 26,5; 0,0; 17,1; 33,2; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:16:00; 22,4; 87,3; 67,6; 56,5; 26,9; 72,3; 28,8; 89,1; 88,5; 26,5; 0,0; 17,1; 33,2; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:18:00; 22,4; 87,3; 67,6; 56,6; 26,9; 75,1; 28,8; 89,1; 88,5; 26,5; 0,0; 17,1; 33,2; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:20:00; 22,2; 87,3; 67,6; 56,6; 26,9; 76,0; 28,8; 89,1; 88,5; 26,5; 0,0; 17,1; 33,2; 25,3; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:22:00; 22,2; 87,3; 67,6; 56,6; 26,9; 75,6; 28,8; 89,1; 88,5; 26,5; 0,0; 17,1; 33,2; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:24:00; 22,1; 87,3; 67,5; 56,6; 26,9; 75,0; 28,8; 89,1; 88,5; 26,5; 0,0; 17,1; 33,2; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:26:00; 22,1; 87,3; 67,5; 56,6; 26,9; 74,3; 28,8; 89,1; 88,5; 26,4; 0,0; 17,0; 33,2; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:28:00; 22,0; 87,3; 67,4; 56,6; 26,9; 73,7; 28,8; 89,1; 88,4; 26,5; 0,0; 17,0; 33,2; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:30:00; 21,9; 87,3; 67,3; 56,6; 26,9; 73,2; 28,8; 89,1; 88,5; 26,5; 0,0; 17,0; 33,2; 25,3; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:32:00; 21,9; 87,3; 67,3; 56,7; 27,0; 72,7; 28,8; 89,1; 88,5; 26,4; 0,0; 17,0; 33,2; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:34:00; 21,8; 87,3; 67,2; 56,5; 26,9; 72,4; 28,9; 89,0; 88,4; 26,5; 0,0; 17,1; 33,2; 25,3; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:36:00; 21,7; 87,3; 67,2; 56,5; 26,9; 72,0; 28,8; 89,0; 88,5; 26,4; 0,0; 17,0; 33,1; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:38:00; 21,7; 87,3; 67,2; 56,7; 26,9; 71,6; 28,8; 89,1; 88,5; 26,4; 0,0; 17,0; 33,1; 25,3; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:40:00; 21,6; 87,3; 67,1; 56,6; 27,0; 71,2; 28,8; 89,1; 88,5; 26,5; 0,0; 17,0; 33,1; 25,3; 29,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:42:00; 21,5; 87,3; 67,1; 56,6; 26,9; 71,0; 28,8; 89,0; 88,4; 26,5; 0,0; 17,0; 33,1; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:44:00; 21,5; 87,3; 67,1; 56,5; 26,9; 70,2; 28,8; 89,0; 88,5; 26,4; 0,0; 17,0; 33,1; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:46:00; 21,5; 87,3; 67,1; 56,6; 26,9; 69,2; 28,8; 89,0; 88,4; 26,4; 0,0; 16,9; 33,1; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:48:00; 21,5; 87,3; 67,1; 56,6; 27,0; 69,6; 28,8; 89,0; 88,4; 26,4; 0,0; 16,9; 33,0; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:50:00; 21,5; 87,3; 67,1; 56,5; 26,9; 73,6; 28,8; 89,0; 88,5; 26,4; 0,0; 16,9; 33,0; 25,3; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:52:00; 21,5; 87,3; 67,1; 56,5; 27,0; 75,2; 28,8; 89,0; 88,5; 26,4; 0,0; 16,9; 33,0; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:54:00; 21,5; 87,3; 67,1; 56,6; 27,0; 75,2; 28,8; 89,0; 88,4; 26,4; 0,0; 16,9; 33,0; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:56:00; 21,4; 87,2; 67,1; 56,6; 26,9; 74,7; 28,8; 89,0; 88,4; 26,4; 0,0; 16,8; 32,9; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 01:58:00; 21,3; 87,2; 67,0; 56,6; 26,9; 74,2; 28,8; 89,0; 88,4; 26,4; 0,0; 16,8; 33,0; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:00:00; 21,2; 87,2; 67,0; 56,5; 26,9; 73,6; 28,7; 89,0; 88,4; 26,4; 0,0; 16,8; 33,0; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:02:00; 21,1; 87,3; 67,0; 56,5; 26,9; 73,0; 28,8; 89,0; 88,4; 26,4; 0,0; 16,8; 32,9; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:04:00; 21,1; 87,3; 66,9; 56,6; 26,9; 72,5; 28,8; 88,9; 88,4; 26,4; 0,0; 16,7; 32,9; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:06:00; 21,0; 87,2; 66,8; 56,5; 27,0; 72,1; 28,8; 88,9; 88,4; 26,4; 0,0; 16,7; 32,9; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:08:00; 21,0; 87,2; 66,8; 56,6; 26,9; 71,6; 28,8; 89,0; 88,4; 26,3; 0,0; 16,7; 32,9; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:10:00; 21,0; 87,2; 66,7; 56,5; 26,9; 71,3; 28,8; 88,9; 88,4; 26,4; 0,0; 16,7; 32,9; 25,3; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:12:00; 20,9; 87,2; 66,7; 56,6; 26,9; 71,0; 28,8; 88,9; 88,4; 26,4; 0,0; 16,6; 32,9; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:14:00; 20,8; 87,2; 66,6; 56,5; 26,9; 70,6; 28,8; 88,9; 88,3; 26,4; 0,0; 16,6; 32,9; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:16:00; 20,7; 87,2; 66,6; 56,5; 26,9; 70,4; 28,8; 88,9; 88,3; 26,4; 0,0; 16,5; 32,8; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:18:00; 20,7; 87,2; 66,6; 56,5; 27,0; 69,6; 28,8; 88,9; 88,3; 26,4; 0,0; 16,5; 32,9; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:20:00; 20,7; 87,2; 66,6; 56,5; 27,0; 68,6; 28,8; 88,9; 88,3; 26,3; 0,0; 16,5; 32,8; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:22:00; 20,7; 87,2; 66,6; 56,5; 26,9; 69,1; 28,8; 88,9; 88,3; 26,4; 0,0; 16,5; 32,8; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:24:00; 20,6; 87,2; 66,6; 56,5; 27,0; 73,1; 28,7; 88,9; 88,3; 26,3; 0,0; 16,4; 32,8; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:26:00; 20,7; 87,2; 66,6; 56,5; 27,0; 74,8; 28,8; 88,9; 88,3; 26,3; 0,0; 16,4; 32,8; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:28:00; 20,6; 87,2; 66,6; 56,4; 27,0; 74,7; 28,8; 88,9; 88,3; 26,3; 0,0; 16,4; 32,7; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:30:00; 20,6; 87,2; 66,6; 56,5; 26,9; 74,2; 28,7; 88,9; 88,3; 26,3; 0,0; 16,3; 32,8; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:32:00; 20,5; 87,2; 66,6; 56,4; 26,9; 73,6; 28,8; 88,9; 88,3; 26,3; 0,0; 16,3; 32,7; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:34:00; 20,5; 87,2; 66,5; 56,4; 26,9; 73,1; 28,7; 88,9; 88,3; 26,3; 0,0; 16,3; 32,7; 25,2; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:36:00; 20,4; 87,2; 66,5; 56,4; 26,9; 72,5; 28,8; 88,9; 88,3; 26,3; 0,0; 16,2; 32,7; 25,1; 28,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:38:00; 20,4; 87,2; 66,4; 56,4; 27,0; 72,0; 28,7; 88,9; 88,3; 26,3; 0,0; 16,2; 32,7; 25,1; 28,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:40:00; 20,4; 87,2; 66,4; 56,4; 26,9; 71,6; 28,7; 88,9; 88,3; 26,3; 0,0; 16,2; 32,7; 25,1; 28,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
01.06.2017; 02:42:00; 20,3; 87,2; 66,4; 56,4; 26,9; 71,2; 28,8; 88,8; 88,3; 26,2; 0,0; 16,2; 32,7; 25,2; 28,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25286,9; 0,0; 0,0;
