Datum;Zeit;Sens1;Sens2;Sens3;Sens4;Sens5;Sens6;Sens7;Sens8;Sens9;Sens10;Sens11;Sens12;Sens13;Sens14;Sens15;Sens16;Ausg1;Drehzst_A1;Ausg2;Drehzst_A2;Ausg3;Ausg4;Ausg5;Ausg6;Drehzst_A6;Ausg7;Drehzst_A7;Ausg8;Ausg9;Ausg10;Ausg11;Ausg12;Ausg13;kW1;kWh1;kW2;kWh2
22.05.2017; 09:25:10; 81,5; 55,4; 23,6; 48,0; 22,1; 24,3; 22,3; 56,2; 40,1; 28,7; 0,0; 16,7; 35,2; 26,3; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:27:10; 82,6; 55,4; 23,6; 47,8; 22,0; 24,2; 22,4; 56,1; 40,2; 28,7; 0,0; 16,8; 35,2; 26,1; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:29:10; 83,7; 55,4; 23,6; 47,6; 22,0; 24,2; 22,4; 56,0; 40,2; 28,6; 0,0; 16,9; 35,1; 26,0; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:31:10; 84,7; 55,4; 23,6; 47,4; 22,1; 24,2; 22,4; 56,0; 40,2; 28,4; 0,0; 17,0; 35,0; 25,9; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:33:10; 85,7; 55,4; 23,6; 47,2; 22,2; 24,2; 22,4; 56,0; 40,3; 28,2; 0,0; 17,0; 34,9; 25,8; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:35:10; 86,7; 55,4; 23,6; 47,0; 22,1; 24,3; 22,4; 55,9; 40,3; 28,1; 0,0; 17,0; 34,7; 25,6; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:37:10; 87,6; 55,4; 23,6; 46,9; 22,1; 24,2; 22,4; 55,9; 40,4; 28,0; 0,0; 17,2; 34,6; 25,6; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:39:10; 88,5; 55,4; 23,6; 46,8; 22,2; 24,2; 22,4; 55,9; 40,4; 27,9; 0,0; 17,2; 34,4; 25,5; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:41:10; 89,2; 55,4; 23,6; 46,4; 22,2; 24,2; 22,5; 55,9; 40,4; 27,9; 0,0; 17,3; 34,3; 25,4; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:43:10; 90,1; 55,4; 23,6; 46,4; 22,1; 24,2; 22,5; 55,8; 40,5; 27,7; 0,0; 17,4; 34,2; 25,3; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:45:10; 90,6; 55,4; 23,6; 46,2; 22,1; 24,2; 22,4; 55,7; 40,5; 27,6; 0,0; 17,4; 34,0; 25,2; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:47:10; 91,4; 55,4; 23,6; 46,1; 22,2; 24,2; 22,4; 55,7; 40,6; 27,4; 0,0; 17,5; 33,8; 25,0; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:49:10; 91,9; 55,4; 23,6; 46,4; 22,1; 24,2; 22,4; 55,6; 40,7; 27,2; 0,0; 17,5; 33,7; 25,0; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:51:10; 92,4; 55,4; 23,6; 46,8; 22,1; 24,2; 22,5; 55,5; 40,7; 27,1; 0,0; 17,6; 33,5; 24,9; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:53:10; 93,2; 55,4; 23,6; 46,6; 22,2; 24,2; 22,4; 55,4; 40,7; 27,0; 0,0; 17,7; 33,4; 24,8; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:55:10; 94,1; 55,4; 23,6; 46,4; 22,1; 24,2; 22,4; 55,4; 40,7; 26,9; 0,0; 17,8; 33,4; 24,6; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:57:10; 95,2; 55,4; 23,7; 46,2; 22,1; 24,2; 22,4; 55,4; 40,7; 26,8; 0,0; 17,8; 33,3; 24,5; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 09:59:10; 96,1; 55,4; 23,7; 46,1; 22,2; 24,2; 22,4; 55,3; 40,8; 26,7; 0,0; 17,9; 33,2; 24,5; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:01:10; 97,2; 55,4; 23,7; 46,4; 22,1; 24,1; 22,4; 55,2; 40,8; 26,7; 0,0; 18,0; 33,2; 24,4; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:03:10; 98,2; 55,4; 23,6; 47,9; 22,1; 24,1; 22,4; 55,2; 40,9; 26,5; 0,0; 18,0; 33,1; 24,3; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:05:10; 98,7; 55,4; 23,7; 47,7; 22,2; 24,1; 22,4; 55,0; 40,9; 26,4; 0,0; 18,0; 33,0; 24,3; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:07:10; 99,5; 55,4; 23,6; 45,4; 22,1; 24,1; 22,4; 55,0; 40,9; 26,3; 0,0; 18,1; 33,0; 24,2; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:09:10; 100,9; 55,4; 23,7; 48,2; 22,1; 24,1; 22,4; 54,9; 40,9; 26,2; 0,0; 18,1; 32,9; 24,1; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:11:10; 102,0; 55,4; 23,7; 50,3; 22,1; 24,1; 22,4; 54,9; 40,9; 26,1; 0,0; 18,2; 32,8; 24,1; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:13:10; 102,4; 55,4; 23,6; 53,2; 22,2; 24,1; 22,4; 54,8; 40,8; 26,0; 0,0; 18,3; 32,7; 24,0; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:15:10; 102,9; 55,4; 23,7; 53,8; 22,1; 24,1; 22,4; 54,7; 40,8; 26,0; 0,0; 18,4; 32,7; 24,0; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:17:10; 103,7; 55,4; 23,7; 54,0; 22,2; 24,1; 22,4; 54,6; 40,7; 25,8; 0,0; 18,4; 32,7; 23,9; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:19:10; 104,6; 55,4; 23,7; 54,3; 22,1; 24,0; 22,4; 54,5; 40,8; 25,7; 0,0; 18,5; 32,7; 23,8; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:21:10; 105,3; 55,4; 23,7; 54,3; 22,1; 24,0; 22,4; 54,4; 40,7; 25,6; 0,0; 18,5; 32,7; 23,7; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:23:10; 106,1; 55,4; 23,7; 54,2; 22,1; 24,0; 22,4; 54,4; 40,8; 25,5; 0,0; 18,5; 32,7; 23,6; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:25:10; 107,4; 55,4; 23,7; 53,9; 22,1; 24,0; 22,4; 54,3; 40,8; 25,5; 0,0; 18,6; 32,6; 23,6; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:27:10; 108,3; 55,3; 23,7; 53,8; 22,1; 24,0; 22,4; 54,3; 40,8; 25,4; 0,0; 18,6; 32,6; 23,6; 26,8; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:29:10; 110,2; 55,3; 23,7; 53,5; 22,1; 24,0; 22,4; 54,1; 40,8; 25,3; 0,0; 18,7; 32,5; 23,5; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:31:10; 110,9; 55,4; 23,7; 53,4; 22,2; 24,0; 22,4; 54,1; 40,8; 25,2; 0,0; 18,7; 32,5; 23,5; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:33:10; 111,3; 55,3; 23,7; 53,2; 22,2; 24,0; 22,4; 54,1; 40,9; 25,1; 0,0; 18,8; 32,4; 23,5; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:35:10; 112,1; 55,4; 23,7; 52,9; 22,3; 24,0; 22,4; 54,0; 40,9; 25,0; 0,0; 18,8; 32,4; 23,4; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:37:10; 113,0; 55,4; 23,7; 52,9; 22,3; 24,0; 22,4; 53,9; 40,9; 25,0; 0,0; 18,9; 32,3; 23,4; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:39:10; 115,0; 55,3; 23,7; 52,8; 22,4; 24,0; 22,4; 53,9; 41,0; 24,8; 0,0; 18,9; 32,3; 23,3; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:41:10; 116,0; 55,3; 23,7; 52,6; 22,5; 24,0; 22,4; 53,9; 41,0; 24,8; 0,0; 19,0; 32,2; 23,3; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:43:10; 117,0; 55,3; 23,7; 52,4; 22,5; 24,0; 22,3; 53,9; 41,0; 24,7; 0,0; 19,0; 32,2; 23,2; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:45:10; 117,4; 55,3; 23,7; 52,4; 22,6; 24,0; 22,4; 53,8; 41,0; 24,6; 0,0; 19,0; 32,2; 23,2; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:47:10; 117,3; 55,3; 23,7; 52,3; 22,7; 24,0; 22,4; 53,8; 41,0; 24,5; 0,0; 19,1; 32,1; 23,2; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:49:10; 117,4; 55,3; 23,7; 52,0; 22,8; 24,0; 22,4; 53,7; 41,0; 24,5; 0,0; 19,1; 32,1; 23,1; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:51:10; 117,9; 55,3; 23,8; 51,9; 23,0; 24,0; 22,4; 53,6; 41,1; 24,4; 0,0; 19,1; 32,0; 23,1; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:53:10; 118,4; 55,3; 23,7; 51,7; 23,0; 24,0; 22,4; 53,6; 41,1; 24,4; 0,0; 19,2; 32,0; 23,0; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:55:10; 119,2; 55,3; 23,8; 51,5; 23,2; 24,0; 22,4; 53,5; 41,1; 24,4; 0,0; 19,3; 31,9; 23,0; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:57:10; 121,9; 55,2; 23,8; 51,4; 23,4; 24,0; 22,4; 53,5; 41,2; 24,3; 0,0; 19,4; 31,9; 23,0; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 10:59:10; 123,5; 55,3; 23,8; 51,2; 23,5; 24,0; 22,4; 53,5; 41,2; 24,2; 0,0; 19,4; 31,9; 23,0; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:01:10; 122,3; 55,3; 23,8; 51,1; 23,7; 23,9; 22,4; 53,4; 41,2; 24,1; 0,0; 19,5; 31,8; 23,0; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:03:10; 121,5; 55,3; 23,8; 50,9; 23,8; 23,9; 22,4; 53,4; 41,2; 24,1; 0,0; 19,5; 31,8; 22,9; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:05:10; 121,3; 55,2; 23,8; 50,8; 24,0; 23,9; 22,4; 53,4; 41,2; 24,0; 0,0; 19,5; 31,8; 22,9; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:07:10; 121,5; 55,3; 23,9; 50,5; 24,2; 23,9; 22,4; 53,4; 41,2; 24,0; 0,0; 19,6; 31,7; 22,8; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:09:10; 121,7; 55,2; 23,8; 50,5; 24,3; 23,9; 22,4; 53,4; 41,2; 24,0; 0,0; 19,6; 31,7; 22,9; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:11:10; 121,5; 55,2; 23,8; 50,4; 24,5; 23,9; 22,4; 53,3; 41,3; 23,9; 0,0; 19,8; 31,7; 22,8; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:13:10; 121,3; 55,2; 23,8; 50,3; 24,6; 23,9; 22,4; 53,3; 41,3; 23,8; 0,0; 19,8; 31,6; 22,8; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:15:10; 121,5; 55,2; 23,8; 50,1; 24,8; 23,9; 22,4; 53,2; 41,3; 23,8; 0,0; 19,9; 31,6; 22,8; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:17:10; 121,5; 55,2; 23,8; 49,9; 24,9; 23,9; 22,4; 53,2; 41,4; 23,7; 0,0; 19,9; 31,5; 22,7; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:19:10; 121,6; 55,2; 23,9; 49,8; 25,0; 23,9; 22,4; 53,1; 41,3; 23,6; 0,0; 20,0; 31,5; 22,7; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:21:10; 122,0; 55,2; 23,9; 49,6; 25,1; 23,9; 22,4; 53,1; 41,3; 23,5; 0,0; 20,0; 31,5; 22,7; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:23:10; 122,3; 55,2; 23,8; 49,5; 25,2; 23,9; 22,4; 53,0; 41,4; 23,5; 0,0; 20,0; 31,5; 22,6; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:25:10; 122,4; 55,2; 23,9; 49,4; 25,3; 23,9; 22,4; 53,0; 41,4; 23,5; 0,0; 20,1; 31,4; 22,7; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:27:10; 121,9; 55,2; 23,8; 49,2; 25,4; 23,8; 22,4; 53,0; 41,4; 23,4; 0,0; 20,2; 31,4; 22,6; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:29:10; 122,6; 55,2; 23,9; 49,2; 25,5; 23,9; 22,4; 52,9; 41,4; 23,2; 0,0; 20,3; 31,3; 22,5; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:31:10; 122,1; 55,2; 23,9; 49,0; 25,5; 23,8; 22,4; 52,9; 41,4; 23,3; 0,0; 20,4; 31,4; 22,6; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:33:10; 122,2; 55,2; 23,9; 48,9; 25,5; 23,8; 22,4; 52,9; 41,4; 23,2; 0,0; 20,5; 31,4; 22,5; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:35:10; 123,0; 55,2; 23,8; 48,8; 25,6; 23,8; 22,5; 52,9; 41,4; 23,2; 0,0; 20,5; 31,2; 22,5; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:37:10; 123,1; 55,2; 23,9; 48,6; 25,7; 23,8; 22,5; 52,9; 41,5; 23,1; 0,0; 20,5; 31,2; 22,5; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:39:10; 123,5; 55,1; 23,9; 48,5; 25,7; 23,8; 22,4; 52,9; 41,5; 23,1; 0,0; 20,5; 31,2; 22,5; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:41:10; 123,4; 55,2; 23,9; 48,4; 25,7; 23,8; 22,5; 52,9; 41,5; 23,0; 0,0; 20,5; 31,2; 22,5; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:43:10; 122,8; 55,2; 23,9; 48,2; 25,7; 23,8; 22,5; 52,8; 41,6; 23,1; 0,0; 20,5; 31,2; 22,5; 26,9; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:45:10; 121,9; 55,1; 23,9; 48,1; 25,7; 23,8; 22,5; 52,7; 41,6; 23,1; 0,0; 20,5; 31,2; 22,5; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:47:10; 121,9; 55,1; 23,9; 48,0; 25,7; 23,8; 22,5; 52,7; 41,5; 23,1; 0,0; 20,5; 31,2; 22,5; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:49:10; 122,4; 55,1; 24,0; 47,9; 25,7; 23,8; 22,5; 52,7; 41,5; 23,1; 0,0; 20,5; 31,1; 22,4; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:51:10; 123,0; 55,1; 23,9; 47,9; 25,7; 23,8; 22,5; 52,7; 41,7; 23,0; 0,0; 20,5; 31,1; 22,4; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:53:10; 124,4; 55,1; 23,9; 47,9; 25,7; 23,8; 22,5; 52,6; 41,6; 23,0; 0,0; 20,6; 31,0; 22,4; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:55:10; 124,9; 55,1; 24,0; 47,7; 25,6; 23,8; 22,5; 52,6; 41,6; 23,0; 0,0; 20,6; 31,0; 22,4; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:57:10; 125,1; 55,1; 23,9; 47,5; 25,7; 23,7; 22,5; 52,5; 41,5; 23,0; 0,0; 20,7; 31,0; 22,3; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 11:59:10; 125,0; 55,1; 23,9; 49,8; 25,6; 23,8; 22,5; 52,5; 41,6; 23,0; 0,0; 20,7; 31,0; 22,4; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 12:01:10; 125,1; 55,1; 24,0; 51,3; 25,6; 23,8; 22,4; 52,4; 41,5; 23,0; 0,0; 20,8; 30,9; 22,4; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 12:03:10; 125,3; 55,1; 23,9; 51,7; 25,5; 23,8; 22,5; 52,4; 41,5; 22,9; 0,0; 20,8; 30,9; 22,3; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 12:05:10; 125,4; 55,1; 24,0; 51,9; 25,5; 23,8; 22,5; 52,4; 41,5; 22,9; 0,0; 20,9; 30,9; 22,3; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
22.05.2017; 12:07:10; 125,4; 55,1; 23,9; 51,8; 25,5; 23,8; 22,4; 52,4; 41,5; 22,7; 0,0; 21,0; 30,8; 22,3; 27,0; 0,0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0; 25116,4; 0,0; 0,0;
